RA,ANO,Fase,IDADE,IDADE,Gênero,Instituição de ensino,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE,INDICADORES_MEDIA,IEG_IDA_RATIO,INDE_IDA_RATIO,DESALINHAMENTO_IAA_IDA,CATEGORIA_RISCO
RA-1500,2024,2N,,11,Masculino,Pública,10.0,3.5,8.3333333335,9.502,6.885,8.4375,7.556666667,7.360450000100002,7.7449285715,2.380272303199086,2.1023850328763216,6.002000000000001,Alto Risco
RA-777,2024,2N,,10,Feminino,Pública,10.0,4.5,8.7757437075,8.002,7.51,8.125,7.723333333,7.563515408100001,7.805153862928571,1.949731994556765,1.680407777849367,3.5020000000000007,Alto Risco
RA-1063,2024,2N,,12,Masculino,Pública,5.0,7.75,9.75,5.25,7.51,7.8125,6.11,7.279250000000001,7.026071428571428,1.257902206166946,0.9391368855631532,-2.5,Muito Alto Risco
RA-664,2024,2N,,12,Feminino,Pública,10.0,5.75,6.7734553775,9.002,7.51,8.125,7.666666667,7.5017244089,7.832446006357143,1.1777874069727003,1.3044208674839157,3.2520000000000007,Alto Risco
RA-1501,2024,2N,,11,Feminino,Pública,10.0,5.0,10.0,9.502,7.51,8.4375,7.5,8.04495,8.2785,1.999600079984003,1.6086682663467307,4.502000000000001,Alto Risco
RA-764,2024,2N,,10,Masculino,Privada,10.0,6.0,7.8804347825,8.002,7.51,8.4375,8.336666667,7.838370289900001,8.023800207071428,1.3131869325945675,1.3061773520913182,2.0020000000000007,Alto Risco
RA-1064,2024,2N,,11,Masculino,Pública,10.0,8.5,9.7368421055,9.502,7.51,8.75,8.783333333,8.9802350877,8.9688822055,1.1453760858134336,1.0563739663216094,1.0020000000000007,Alto Risco
RA-1065,2024,2N,,11,Feminino,Pública,10.0,9.25,8.8152173915,9.502,6.26,9.0625,8.84,8.8634934783,8.818531055928572,0.9528934592476489,0.9581119314992975,0.25200000000000067,Alto Risco
RA-1502,2024,2N,,12,Feminino,Pública,5.0,5.25,7.628205128,8.002,7.51,7.8125,7.39,6.886091025600001,6.941815018285714,1.452714745381832,1.3113865979051609,2.7520000000000007,Muito Alto Risco
RA-781,2024,2N,,11,Feminino,Pública,10.0,7.25,9.75,8.002,7.51,8.4375,8.506666667,8.496283333400001,8.493738095285714,1.3446421183285064,1.1717395301889395,0.7520000000000007,Alto Risco
RA-608,2024,2N,,11,Masculino,Pública,10.0,4.25,3.054347826,9.002,6.885,7.1875,5.053333333,5.778986231800001,6.490311594142857,0.7185010176429074,1.3594415976946603,4.752000000000001,Alto Risco
RA-796,2024,2P,,12,Feminino,Pública,5.0,5.25,8.2212885155,8.502,7.51,7.916666667,7.326666667,7.052457703200001,7.103803121357143,1.5656614960007615,1.3430694540468484,3.2520000000000007,Muito Alto Risco
RA-797,2024,2P,,12,Masculino,Pública,5.0,7.25,4.840909091,9.168,7.51,6.666666667,6.723333333,6.597315151500001,6.736987012999999,0.6676195133085092,0.9098490072403808,1.9179999999999993,Muito Alto Risco
RA-636,2024,2P,,12,Masculino,Pública,10.0,5.25,4.9043062200000005,8.002,7.51,6.875,5.553333333,6.3802279106,6.870662793285715,0.9339756655875072,1.2150500686726338,2.7520000000000007,Alto Risco
RA-1140,2024,2P,,12,Feminino,Pública,10.0,7.0,6.112440191499999,6.834,7.51,8.125,7.39,7.3473880383,7.567348598785714,0.8730810157834593,1.0494769373375232,-0.16600000000000037,Alto Risco
RA-1503,2024,2P,,13,Feminino,Pública,5.0,2.75,10.0,7.502,7.51,8.958333333,7.723333333,6.991699999900001,7.063380952285714,3.6350418029807345,2.54151217735369,4.752,Muito Alto Risco
RA-814,2024,2P,,11,Masculino,Pública,10.0,7.5,9.090909091,7.418,7.51,7.5,7.053333333,7.971648484800001,8.010320346285713,1.2119596175176643,1.0627447653379551,-0.08199999999999985,Alto Risco
RA-637,2024,2P,,12,Feminino,Pública,10.0,7.75,6.2272727275,7.502,7.51,8.333333333,7.776666667,7.6853212122,7.871324675357143,0.8034153951103084,0.9915264110695393,-0.24800000000000022,Alto Risco
RA-652,2024,2P,,11,Feminino,Pública,10.0,5.5,6.931818182000001,8.002,7.51,7.916666667,7.663333333,7.361896969700001,7.646259740285714,1.2601014691874206,1.3382833975095438,2.5020000000000007,Alto Risco
RA-816,2024,2P,,11,Feminino,Privada - Programa de Apadrinhamento,10.0,9.25,9.7727272725,7.002,7.51,9.166666667,8.786666667,8.929745454599999,8.784008658071428,1.0563968514214679,0.9652735330883148,-2.248,Alto Risco
RA-1504,2024,2P,,12,Feminino,Pública,5.0,6.75,4.6136363634999995,7.5,5.63,5.833333333,6.94,6.057060605999999,6.038138528071428,0.6834004389720041,0.8972093920900606,0.75,Muito Alto Risco
RA-638,2024,2P,,11,Feminino,Pública,10.0,5.0,5.7272727275,8.502,7.51,8.125,5.936666667,6.7464878789,7.257277056357142,1.1452255003999199,1.3490277702259548,3.5020000000000007,Alto Risco
RA-1505,2024,2P,,13,Masculino,Pública,5.0,3.75,7.5252525255,9.502,7.51,8.75,6.943333333,6.7199171717,6.997226551214285,2.0061990203945617,1.7915001790722473,5.752000000000001,Muito Alto Risco
RA-643,2024,2P,,12,Masculino,Pública,5.0,4.5,6.8660287085,9.002,7.51,8.125,5.826666667,6.402239075100001,6.689956482214285,1.5254451696289713,1.422403704754499,4.502000000000001,Muito Alto Risco
RA-645,2024,2P,,12,Feminino,Pública,10.0,5.25,8.3863636365,7.418,7.51,7.708333333,7.556666667,7.502239394,7.6899090909285714,1.597098388211769,1.4287258415539896,2.168,Alto Risco
RA-1068,2024,2R,,11,Masculino,Pública,10.0,9.5,9.068181818,9.502,7.51,8.541666667,8.73,9.0150030303,8.978835497857144,0.9544449866329859,0.9488478086832967,0.002000000000000668,Alto Risco
RA-798,2024,2R,,12,Masculino,Pública,5.0,4.75,3.5064935065,6.834,7.51,5.0,2.943333333,4.6743653679,5.0776895484999995,0.738053779520101,0.983869789075984,2.0839999999999996,Muito Alto Risco
RA-799,2024,2R,,11,Feminino,Pública,10.0,5.25,9.090909091,7.918,7.51,7.916666667,7.5,7.702648484900001,7.8836536797142855,1.7312719655303752,1.466891732031994,2.668,Alto Risco
RA-1506,2024,2R,,11,Feminino,Pública,10.0,3.5,8.3874458875,8.002,7.51,6.458333333,7.886666667,7.151855844200001,7.392063698214286,2.3957286168237646,2.0428037258497573,4.502000000000001,Alto Risco
RA-802,2024,2R,,11,Masculino,Pública,10.0,8.75,7.012987013,7.502,7.51,8.333333333,6.723333333,7.8317974024999994,7.975950525571428,0.8013926423265914,0.8949602791109588,-1.2480000000000002,Alto Risco
RA-1507,2024,2R,,12,Masculino,Pública,5.0,5.0,4.448051948,6.918,7.51,4.583333333,3.776666667,5.046077056300001,5.319435992571428,0.88943250309938,1.0090136085382924,1.9180000000000001,Muito Alto Risco
RA-1071,2024,2R,,12,Masculino,Pública,5.0,4.5,4.188311688500001,8.002,7.51,4.166666667,2.996666667,4.8048623378,5.1948064317857146,0.930529146522995,1.067509961741835,3.5020000000000007,Muito Alto Risco
RA-1508,2024,2R,,10,Feminino,Pública,10.0,9.25,7.2294372295,7.502,7.51,7.5,8.166666667,8.1804207793,8.165443413785715,0.781476297643498,0.8842742167657551,-1.7480000000000002,Alto Risco
RA-1509,2024,2R,,11,Masculino,Pública,10.0,7.5,6.5151515155,8.502,7.51,6.666666667,7.446666667,7.560230303200001,7.734354978500001,0.8685710592587655,1.0078963209172112,1.0020000000000007,Alto Risco
RA-1510,2024,2R,,11,Feminino,Pública,10.0,10.0,9.7727272725,10.002,7.51,9.583333333,9.003333333,9.464745454400001,9.41019913407143,0.977175009749025,0.9463799074492553,0.002000000000000668,Alto Risco
RA-785,2024,2U,,11,Feminino,Pública,10.0,9.0,10.0,9.502,7.51,8.75,8.893333333,9.1548666666,9.093619047571428,1.1109876680368849,1.0170943969114543,0.5020000000000007,Alto Risco
RA-1511,2024,2U,,11,Feminino,Pública,10.0,8.75,9.3271221535,10.002,7.51,8.4375,8.556666667,8.9217077641,8.9404698315,1.0658350078276768,1.0195072293566452,1.2520000000000007,Alto Risco
RA-752,2024,2U,,12,Feminino,Pública,5.0,5.75,7.525879916999999,9.502,7.51,5.9375,5.613333333,6.57279265,6.69124475,1.3086210949400103,1.1428956094592244,3.7520000000000007,Muito Alto Risco
RA-790,2024,2U,,13,Masculino,Pública,5.0,6.75,6.811594203,7.502,7.51,7.1875,6.883333333,6.8089355072,6.806346790857143,1.0089755892460377,1.0085817667308548,0.7519999999999998,Muito Alto Risco
RA-590,2024,2U,,12,Feminino,Privada,5.0,4.0,8.457556936,8.002,6.26,7.5,7.723333333,6.712378053800001,6.706127181285714,2.1138607688077977,1.677675094676331,4.002000000000001,Muito Alto Risco
RA-1512,2024,2U,,10,Feminino,Pública,10.0,5.5,10.0,9.502,7.51,7.8125,7.61,8.10445,8.276357142857142,1.8178512997636793,1.473268496636975,4.002000000000001,Alto Risco
RA-472,2024,2U,,14,Feminino,Pública,5.0,6.25,7.48447205,7.502,7.51,6.25,6.333333333,6.6397610766,6.618543626142857,1.1973239561670133,1.0621918215645496,1.2519999999999998,Muito Alto Risco
RA-628,2024,2U,,13,Masculino,Pública,5.0,9.0,10.0,9.002,7.51,7.1875,7.833333333,8.2366166666,7.933261904714286,1.1109876680368849,0.9150779542939673,0.002000000000000668,Muito Alto Risco
RA-1513,2024,2U,,12,Feminino,Pública,5.0,3.75,7.5252525255,8.502,7.51,7.5,7.223333333,6.5509171717,6.715797979785714,2.0061990203945617,1.7464455269794723,4.752000000000001,Muito Alto Risco
RA-1514,2024,2U,,12,Feminino,Pública,10.0,5.5,7.979797980000001,9.002,7.51,7.1875,7.273333333,7.520576262600001,7.778947330428571,1.4506086129794584,1.3671289333939285,3.5020000000000007,Alto Risco
RA-629,2024,2U,,11,Feminino,Pública,10.0,6.0,9.523809524,10.002,7.51,7.5,7.276666667,8.061295238200001,8.258925170142858,1.5870370811531411,1.3433253188135312,4.002000000000001,Alto Risco
RA-832,2024,2U,,11,Masculino,Pública,10.0,8.0,8.695652174,9.002,7.51,7.5,7.5,8.2403304348,8.315378882,1.0868206691663542,1.0299125652793402,1.0020000000000007,Alto Risco
RA-1515,2024,2U,,12,Feminino,Pública,5.0,3.5,6.6666666665,6.418,6.255,6.875,6.72,5.832133333300001,5.9192380952142845,1.9042178424735792,1.6658478529848617,2.918,Muito Alto Risco
RA-833,2024,2U,,11,Masculino,Pública,10.0,8.0,9.3271221535,9.002,7.51,8.125,7.946666667,8.5184577641,8.558684117214286,1.1657445511186102,1.0646741362454695,1.0020000000000007,Alto Risco
RA-819,2024,2U,,10,Masculino,Pública,10.0,9.0,7.784679089,10.002,7.51,8.4375,8.503333333,8.652552484400001,8.748216060285715,0.8648682467503611,0.9612879107210311,1.0020000000000007,Alto Risco
RA-1073,2024,3A,,13,Feminino,Pública,10.0,6.5,6.370972886666667,9.168,7.5,6.875,5.7875,7.0859945773333335,7.45735326952381,0.9799989058093627,1.0899853218479207,2.6679999999999993,Alto Risco
RA-494,2024,3A,,13,Feminino,Privada,10.0,6.333333333333333,7.329323308333333,7.5,8.755,7.8125,8.915,7.922281328333334,8.09216523452381,1.1570788783349997,1.2506890483081619,1.166666666666667,Alto Risco
RA-484,2024,3A,,13,Masculino,Pública,10.0,0.0,3.9141382866666667,8.334,2.51,3.4375,3.1225,3.8354776573333336,4.4740197552380945,3914.1382866666668,3835.4776573333334,8.334,Alto Risco
RA-496,2024,3A,,13,Masculino,Privada,10.0,5.666666666666667,5.315995871999999,10.002,6.255,6.71875,6.1625,6.726607507733334,7.160130362666668,0.9379513977533375,1.1868389415514908,4.335333333333334,Alto Risco
RA-1516,2024,3A,,13,Feminino,Privada,10.0,4.666666666666667,5.404288499000001,9.585,9.38,7.96875,7.5475,7.217066033133334,7.79317216652381,1.1578137182746555,1.5461828250660572,4.918333333333334,Alto Risco
RA-1143,2024,3A,,16,Feminino,Pública,2.5,3.1666666666666665,5.201336675,9.585,9.38,7.03125,6.79,5.881225668333334,6.236321905952381,1.6420088419446492,1.8566428501525838,6.418333333333335,Muito Alto Risco
RA-1517,2024,3A,,15,Masculino,Pública,5.0,4.666666666666667,4.305555555666667,9.168,9.38,7.5,6.7075,6.240744444466667,6.675388888904763,0.9224213859173035,1.3370158775548096,4.501333333333332,Muito Alto Risco
RA-1518,2024,3A,,15,Feminino,Pública,5.0,1.75,5.714285714333333,7.084,9.38,7.65625,6.5825,5.721382142866666,6.166719387761906,3.2634412988768324,3.2674940850180847,5.334,Muito Alto Risco
RA-227,2024,3A,,13,Masculino,Pública,10.0,6.5,8.097577276666668,9.585,9.38,7.5,7.54,8.074015455333335,8.371796753809525,1.2455894903348204,1.2419651523355382,3.085000000000001,Alto Risco
RA-487,2024,3A,,12,Feminino,Privada - Programa de Apadrinhamento,10.0,9.666666666666666,9.441269841333334,9.168,9.38,9.0625,9.1725,9.4171373016,9.412990929714287,0.9765820613040032,0.9740858499051824,-0.4986666666666668,Alto Risco
RA-1076,2024,3A,,13,Feminino,Pública,10.0,6.333333333333333,7.777033492666668,8.334,8.125,7.03125,6.5425,7.479598365200001,7.734730975142857,1.2277588000841975,1.1808027730147872,2.0006666666666666,Alto Risco
RA-1084,2024,3A,,12,Feminino,Pública,10.0,3.6666666666666665,7.705263158,8.751,5.63,7.03125,7.4575,6.9071109649333335,7.177382832095238,2.1008624442424795,1.8832439239116607,5.084333333333333,Alto Risco
RA-1519,2024,3A,,15,Masculino,,10.0,4.833333333333333,5.560902255666666,9.585,8.755,7.96875,7.5025,7.210222117800001,7.743640798428571,1.1502935094118456,1.4914615150934292,4.751666666666668,Alto Risco
RA-490,2024,3A,,12,Feminino,Privada,10.0,6.166666666666667,5.5110047846666665,9.168,8.755,7.8125,7.295,7.368084290266667,7.81545306447619,0.8935315545587201,1.1946307555963898,3.0013333333333323,Alto Risco
RA-346,2024,3A,,12,Masculino,Pública,10.0,6.166666666666667,9.149206349333333,10.002,2.51,7.96875,8.2525,7.761749603200001,7.721303288,1.4834145299681132,1.2584580235421283,3.8353333333333337,Alto Risco
RA-546,2024,3B,,13,Feminino,Pública,10.0,4.666666666666667,3.7838383836666662,5.832,8.135,5.15625,5.5,5.702426010066667,6.153393578619047,0.8106488003285008,1.2216866407341282,1.1653333333333329,Alto Risco
RA-1087,2024,3B,,13,Feminino,Pública,10.0,2.6666666666666665,8.393265993333333,7.917,8.755,7.1875,6.58,6.913936532,7.357061808571429,3.1462948869174063,2.591754291640635,5.250333333333334,Alto Risco
RA-493,2024,3B,,11,Feminino,Pública,10.0,3.1666666666666665,8.933333333333334,10.002,10.0,7.03125,6.705,7.4643250000000005,7.9768928571428575,2.820162054088183,2.3564111333263185,6.835333333333335,Alto Risco
RA-1520,2024,3B,,14,Feminino,Pública,5.0,3.75,9.060606060666666,8.334,8.75,7.65625,7.3325,7.0026462121333335,7.1261937229523795,2.4155174781835953,1.8668744900382122,4.584,Muito Alto Risco
RA-1072,2024,3B,,12,Masculino,Pública,10.0,8.166666666666666,5.627886710333333,8.751,8.755,7.96875,7.545,7.8153856754,8.116329053857143,0.689044612129127,0.9568688334571278,0.5843333333333334,Alto Risco
RA-1521,2024,3B,,14,Feminino,Pública,5.0,3.1666666666666665,6.157902555,7.5,2.51,6.09375,5.4525,5.065788844333333,5.1258313173809515,1.9439869162369778,1.5992177768073241,4.333333333333334,Muito Alto Risco
RA-536,2024,3B,,11,Feminino,Pública,10.0,5.5,9.109090909,8.334,8.135,7.1875,7.415,7.7704681818,7.954370129857144,1.6558972748591165,1.4125555684057443,2.8339999999999996,Alto Risco
RA-1079,2024,3B,,13,Masculino,Pública,10.0,6.333333333333333,4.516498316333333,7.5,2.51,4.21875,4.1625,5.4253413299333335,5.605868807095239,0.7130187312003368,0.8564976051044572,1.166666666666667,Alto Risco
RA-331,2024,3B,,14,Feminino,Pública,5.0,3.5,7.735353535333334,8.751,8.755,6.09375,5.62,6.231045707066668,6.493586219333333,2.2094697330286586,1.779790261944207,5.2509999999999994,Muito Alto Risco
RA-1522,2024,3B,,13,Masculino,Pública,10.0,7.0,10.0,8.751,9.38,6.875,7.1275,8.3261,8.447642857142856,1.42836737608913,1.1892729610055706,1.7509999999999994,Alto Risco
RA-1096,2024,3B,,11,Feminino,Pública,10.0,8.5,9.866666666666667,9.168,8.755,9.0625,9.09,9.189883333333334,9.20602380952381,1.160647766929381,1.081035564443399,0.6679999999999993,Alto Risco
RA-513,2024,3B,,11,Masculino,Privada,10.0,7.666666666666667,8.831746031666666,10.002,8.135,9.0625,8.545,8.728632539666668,8.891844671190476,1.1518166367430334,1.1383688048950138,2.3353333333333337,Alto Risco
RA-531,2024,3B,,12,Masculino,Pública,10.0,6.666666666666667,9.803921568666667,9.168,4.38,7.96875,7.335,7.9127926470666665,7.903191176476191,1.4703676801479777,1.1867408859271107,2.5013333333333323,Alto Risco
RA-1523,2024,3B,,11,Masculino,Pública,10.0,8.166666666666666,9.283272283333334,6.666,8.755,8.90625,8.755,8.67371279,8.647455564285716,1.1365880443211038,1.0619572448271641,-1.5006666666666657,Alto Risco
RA-1524,2024,3B,,14,Feminino,Pública,5.0,4.0,2.777777777666667,7.917,7.51,7.65625,6.9175,5.5473805555333335,5.968361111095239,0.6942708766974923,1.3864985142547697,3.917,Muito Alto Risco
RA-1147,2024,3B,,15,Feminino,Pública,5.0,3.1666666666666665,6.125925926,8.751,8.755,6.25,5.495,5.833118518533334,6.220513227523809,1.9338922211933074,1.8414559145112075,5.584333333333333,Muito Alto Risco
RA-479,2024,3C,,12,Masculino,Privada - Programa de Apadrinhamento,10.0,9.666666666666666,9.866666666666667,9.168,2.51,9.375,9.45,8.901966666666668,8.576619047619047,1.0205840775092234,0.9207978484984315,-0.4986666666666668,Alto Risco
RA-517,2024,3C,,14,Feminino,Pública,10.0,5.0,5.266499582333334,7.5,2.51,6.041666667,6.11,5.880466583166668,6.061166607047619,1.0530892986069453,1.1758581450043326,2.5,Alto Risco
RA-325,2024,3C,,12,Masculino,Pública,10.0,7.0,9.866666666666667,9.168,7.51,8.333333333,7.553333333,8.385133333233336,8.490190476095238,1.409322477741275,1.1977050897348,2.1679999999999993,Alto Risco
RA-1525,2024,3C,,13,Masculino,Pública,10.0,7.0,8.293650793666666,7.917,5.63,8.541666667,7.553333333,7.778263492033334,7.847950113380953,1.1846380222349187,1.1110217814645527,0.9169999999999998,Alto Risco
RA-518,2024,3C,,12,Masculino,Pública,10.0,4.0,6.8300751879999995,8.334,2.51,7.083333333,6.94,6.3467483709,6.528201217285713,1.7070920239940013,1.5862905200949762,4.334,Alto Risco
RA-1146,2024,3C,,15,Feminino,Pública,5.0,2.0,5.017209691,10.002,6.88,6.25,5.883333333,5.3933086048000005,5.8617918605714285,2.5073511699150424,2.6953066490754627,8.002,Muito Alto Risco
RA-530,2024,3C,,12,Masculino,Pública,10.0,4.5,6.468838763666667,8.751,9.38,7.083333333,7.496666667,7.214534419433333,7.668548394809524,1.4372003474042805,1.6028736768347773,4.2509999999999994,Alto Risco
RA-524,2024,3C,,13,Masculino,Pública,10.0,8.666666666666666,5.111779448666667,7.083,2.51,8.333333333,7.39,7.026322556366667,7.013539921190476,0.589752657231858,0.8106359908125986,-1.583666666666666,Alto Risco
RA-578,2024,3C,,12,Masculino,Privada - Programa de Apadrinhamento,10.0,9.833333333333334,10.0,10.002,2.51,9.583333333,9.45,9.066199999966669,8.768380952333333,1.0168457445005592,0.9218926888757077,0.16866666666666674,Alto Risco
RA-526,2024,3C,,14,Masculino,Pública,5.0,7.333333333333333,9.382456140333334,9.585,8.13,7.291666667,7.496666667,7.843157894833334,7.7455889725238105,1.2792513939462802,1.06937570715357,2.251666666666668,Muito Alto Risco
RA-528,2024,3C,,13,Masculino,Pública,10.0,6.666666666666667,5.793483709333334,9.168,7.51,7.291666667,6.936666667,7.276330075300001,7.623783387142857,0.8688922225666149,1.0912858184222367,2.5013333333333323,Alto Risco
RA-516,2024,3C,,11,Masculino,Privada - Programa de Apadrinhamento,10.0,8.833333333333334,10.0,10.002,2.51,8.541666667,7.56,8.384033333366668,8.206714285761906,1.13194732671773,0.949028411881674,1.1686666666666667,Alto Risco
RA-534,2024,3C,,14,Masculino,Pública,10.0,5.0,6.043441938333333,9.585,7.51,7.5,7.103333333,7.088855054266667,7.534539324476191,1.2084466983270012,1.4174875133506633,4.585000000000001,Alto Risco
RA-1097,2024,3C,,15,Masculino,Pública,5.0,3.0,4.849791144666667,10.002,6.25,6.041666667,5.88,5.475324895633334,5.860493973095239,1.6160583621015219,1.8245001318338336,7.002000000000001,Muito Alto Risco
RA-360,2024,3C,,14,Feminino,Pública,5.0,5.833333333333333,5.618045113,8.334,5.0,7.708333333,6.993333333,6.293175689166667,6.355292158904762,0.9629283745072273,1.078645207535851,2.5006666666666666,Muito Alto Risco
RA-1526,2024,3D,,13,Feminino,Pública,10.0,3.75,10.0,9.168,8.75,8.125,8.1275,7.9798,8.274357142857143,2.6659557451346307,2.1273793655025326,5.417999999999999,Alto Risco
RA-1077,2024,3D,,12,Masculino,Pública,10.0,2.0,7.703703703666666,0.0,6.885,6.40625,6.37,5.543865740733334,5.623564814809524,3.8499268883891387,2.770547596568383,-2.0,Alto Risco
RA-508,2024,3D,,12,Masculino,Pública,10.0,4.666666666666667,5.567251461999999,7.083,7.51,7.65625,7.5,6.771708625733333,7.140452589809523,1.1927268718131825,1.4507695406127257,2.416333333333333,Alto Risco
RA-363,2024,3D,,14,Masculino,Privada,10.0,5.333333333333333,9.523809524,9.585,5.625,7.34375,6.955,7.617803571466666,7.7665561224761905,1.785379527088671,1.4280704064487908,4.251666666666668,Alto Risco
RA-340,2024,3D,,13,Masculino,Pública,10.0,5.166666666666667,6.585769980666666,7.917,7.51,6.5625,5.83,6.715437329466668,7.081705235333333,1.2744184959040183,1.2995105455976264,2.750333333333333,Alto Risco
RA-1527,2024,3D,,13,Masculino,Pública,10.0,8.0,10.0,9.168,7.51,7.96875,7.835,8.631675000000001,8.64025,1.249843769528809,1.0788245219347583,1.1679999999999993,Alto Risco
RA-509,2024,3D,,13,Feminino,Pública,10.0,6.0,6.363636363666667,9.168,2.51,8.28125,7.2475,6.918152272733334,7.081483766238096,1.0604293223907126,1.1528332399155696,3.1679999999999993,Alto Risco
RA-500,2024,3D,,12,Feminino,Privada - Programa de Apadrinhamento,10.0,6.666666666666667,10.0,9.585,2.51,8.59375,8.3775,8.077708333333334,7.961845238095237,1.499775033744938,1.2114745288206767,2.918333333333334,Alto Risco
RA-1528,2024,3D,,13,Masculino,Pública,10.0,5.666666666666667,7.787878788,9.168,7.51,7.96875,7.335,7.622584090933335,7.919470779238095,1.3740890645180261,1.3449245587719816,3.5013333333333323,Alto Risco
RA-1089,2024,3D,,12,Feminino,Pública,10.0,6.833333333333333,7.039682539666667,9.168,8.13,7.1875,6.995,7.6221531746,7.907645124714286,1.0300467062868848,1.1152738391357362,2.3346666666666662,Alto Risco
RA-1090,2024,3D,,14,Masculino,Pública,10.0,6.333333333333333,7.621832358666666,9.585,7.51,7.8125,7.4175,7.7652831384,8.040023670285715,1.2032572265431771,1.2259037738883334,3.251666666666668,Alto Risco
RA-503,2024,3D,,12,Masculino,Pública,10.0,7.666666666666667,9.824561403666666,9.585,7.51,7.8125,7.7925,8.547495614066667,8.598746867190476,1.2812974051645436,1.1147453307046906,1.918333333333334,Alto Risco
RA-1093,2024,3D,,12,Masculino,Pública,10.0,8.666666666666666,7.722222222333333,7.5,8.13,8.90625,8.8825,8.5079027778,8.543948412714286,0.8909228422489714,0.981567831919394,-1.166666666666666,Alto Risco
RA-1094,2024,3D,,12,Feminino,Pública,10.0,7.333333333333333,9.523809523666666,9.168,2.51,8.4375,8.1675,8.0164785714,7.877163265285715,1.2985242271962913,1.0930071224014908,1.8346666666666662,Alto Risco
RA-1095,2024,3D,,14,Masculino,Pública,10.0,2.3333333333333335,7.84502924,7.5,7.51,5.46875,5.125,6.108547514666667,6.540301796190477,3.360715082107668,2.6168274373839786,5.166666666666666,Alto Risco
RA-1098,2024,3D,,14,Feminino,Pública,10.0,3.5,5.822406257,8.751,7.51,7.34375,6.7475,6.5744562514,7.096379465285715,1.6630694821479577,1.8778795348186232,5.2509999999999994,Alto Risco
RA-1106,2024,3F,,13,Masculino,Pública,10.0,0.0,5.4312354313333335,8.334,7.51,7.65625,7.5,5.936272086266667,6.6330693473333335,5431.2354313333335,5936.272086266667,8.334,Alto Risco
RA-568,2024,3F,,16,Masculino,Pública,5.0,5.166666666666667,3.2619047620000003,7.917,8.13,6.5625,5.496,5.545864285733334,5.93343877552381,0.6312142350512804,1.0731853742630457,2.750333333333333,Muito Alto Risco
RA-558,2024,3F,,16,Masculino,Pública,5.0,3.0,3.7763975156666674,9.168,8.13,6.09375,4.268,5.048054503133334,5.633735359380952,1.2583797119848943,1.682124126335666,6.167999999999999,Muito Alto Risco
RA-559,2024,3F,,13,Masculino,Pública,10.0,3.1666666666666665,5.705128205,10.002,8.13,6.25,4.728,6.158158974333333,6.85454212452381,1.8010506803114807,1.9440678652004633,6.835333333333335,Alto Risco
RA-1529,2024,3F,,14,Feminino,Pública,5.0,5.5,7.435897436,6.666,7.51,8.125,6.964,6.710079487200001,6.7429853479999995,1.351735581894201,1.2197926717324123,1.1660000000000004,Muito Alto Risco
RA-1111,2024,3F,,12,Feminino,Pública,10.0,5.0,4.600414078666667,6.249,7.5,6.5625,5.824,6.116032815733334,6.533702011238096,0.9198988359661401,1.2229619707525161,1.2489999999999997,Alto Risco
RA-1108,2024,3F,,13,Masculino,Pública,10.0,3.6666666666666665,3.7546583853333337,9.168,8.13,7.1875,5.422,6.017215010400001,6.761260721714286,1.0237185454875946,1.640611199781878,5.501333333333333,Alto Risco
RA-542,2024,3F,,13,Feminino,Pública,10.0,3.9333333333333336,6.481366459666667,8.751,8.13,7.03125,6.232,6.7205649586,7.222707113285715,1.6473862051173431,1.708183925764636,4.817666666666666,Alto Risco
RA-543,2024,3F,,12,Feminino,Pública,10.0,6.833333333333333,9.616977225666666,8.751,2.51,8.90625,8.7,8.0467871118,7.902508651285714,1.407156595473833,1.177406298366093,1.9176666666666664,Alto Risco
RA-1530,2024,3F,,13,Masculino,Pública,10.0,2.8333333333333335,2.5238095237666665,0.0,8.13,7.03125,5.258,4.6391535714200005,5.110913265300001,0.8904420288486415,1.636770635570975,-2.8333333333333335,Alto Risco
RA-555,2024,3F,,14,Masculino,Pública,5.0,4.333333333333333,2.7505175983333334,10.002,6.885,5.0,5.03,5.111470186333333,5.571550133095238,0.634588386910713,1.179297897331385,5.668666666666668,Muito Alto Risco
RA-1531,2024,3F,,14,Masculino,Pública,5.0,5.833333333333333,7.9726867336666665,8.751,7.505,7.34375,7.14,7.0491790134,7.077967152428571,1.3665120379934868,1.2082235639718906,2.9176666666666664,Muito Alto Risco
RA-1099,2024,3G,,14,Feminino,Pública,10.0,3.8333333333333335,8.133333333333333,8.334,10.0,7.8125,6.6225,7.332483333333334,7.819380952380953,2.1211857776232286,1.9123228722941843,4.500666666666666,Alto Risco
RA-1154,2024,3G,,14,Masculino,Pública,5.0,8.0,9.200000000000001,7.917,7.51,7.34375,6.745,7.5660750000000005,7.387964285714285,1.1498562679665043,0.9456411698537684,-0.08300000000000018,Muito Alto Risco
RA-1100,2024,3G,,12,Masculino,Pública,10.0,4.666666666666667,7.1000000000000005,7.5,7.51,6.71875,5.6175,6.649708333333334,7.016130952380953,1.521102620866957,1.4246322216667855,2.833333333333333,Alto Risco
RA-381,2024,3G,,15,Masculino,Pública,5.0,3.6666666666666665,6.133333333333333,8.334,7.51,6.71875,6.1225,5.940775,6.212178571428572,1.6722711987639733,1.6197696082886488,4.667333333333334,Muito Alto Risco
