RA,ANO,Fase,IDADE,IDADE,Gênero,Instituição de ensino,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE,INDICADORES_MEDIA,IEG_IDA_RATIO,INDE_IDA_RATIO,DESALINHAMENTO_IAA_IDA,CATEGORIA_RISCO
RA-384,2022,2,12.0,,Menina,Escola Pública,5.0,8.1,8.4,9.0,6.3,7.555149797579633,8.0,7.396685633864757,7.479307113939947,1.0369090235773364,0.9130583426570494,0.9000000000000004,Muito Alto Risco
RA-385,2022,2,12.0,,Menina,Escola Pública,5.0,4.9,7.5,7.4,5.0,7.555149797579633,6.5,7.396685633864757,6.265021399654232,1.5302999387880023,1.5092196763649777,2.5,Muito Alto Risco
RA-386,2022,2,13.0,,Menino,Escola Pública,5.0,4.0,5.9,10.0,5.6,7.555149797579633,7.222,7.396685633864757,6.46816425679709,1.4746313421644588,1.8487092311583995,6.0,Muito Alto Risco
RA-387,2022,2,13.0,,Menino,Escola Pública,5.0,3.7,8.2,7.0,7.5,7.555149797579633,6.833,7.396685633864757,6.54116425679709,2.2156174007025125,1.9985640729167136,3.3,Muito Alto Risco
RA-388,2022,2,14.0,,Menina,Escola Pública,5.0,4.5,8.5,7.9,5.6,7.555149797579633,7.722,7.396685633864757,6.6824499710828045,1.8884692290602088,1.6433427313629763,3.4000000000000004,Muito Alto Risco
RA-389,2022,2,11.0,,Menino,Escola Pública,10.0,3.5,8.9,8.0,7.5,7.555149797579633,7.556,7.396685633864757,7.573021399654232,2.5421308197657813,2.112735113928808,4.5,Alto Risco
RA-390,2022,2,12.0,,Menina,Escola Pública,5.0,4.7,8.8,7.4,6.3,7.555149797579633,7.722,7.396685633864757,6.782449971082804,1.871942139970219,1.5734281288799736,2.7,Muito Alto Risco
RA-391,2022,2,12.0,,Menina,Escola Pública,5.0,5.1,8.1,10.0,7.5,7.555149797579633,8.056,7.396685633864757,7.33016425679709,1.5879239364830424,1.4500461936609992,4.9,Muito Alto Risco
RA-392,2022,2,14.0,,Menino,Escola Pública,5.0,4.8,8.8,9.5,5.6,7.555149797579633,6.778,7.396685633864757,6.861878542511376,1.8329514684440742,1.540655203887681,4.7,Muito Alto Risco
RA-393,2022,2,16.0,,Menina,Escola Pública,2.5,4.6,5.4,10.0,5.0,7.555149797579633,6.778,7.396685633864757,5.97616425679709,1.1736579004564227,1.6076256539588691,5.4,Muito Alto Risco
RA-394,2022,2,11.0,,Menina,Escola Pública,10.0,5.9,8.6,9.5,7.5,7.555149797579633,8.444,7.396685633864757,8.21416425679709,1.4573801050669375,1.2534630797940614,3.5999999999999996,Alto Risco
RA-395,2022,2,11.0,,Menina,Escola Pública,10.0,4.9,8.9,9.0,7.5,7.555149797579633,8.333,7.396685633864757,8.026878542511374,1.8159559273617627,1.5092196763649777,4.1,Alto Risco
RA-396,2022,2,12.0,,Menino,Escola Pública,5.0,5.6,8.0,9.0,6.3,7.555149797579633,6.556,7.396685633864757,6.858735685368518,1.428316372076415,1.3206008987439308,3.4000000000000004,Muito Alto Risco
RA-397,2022,2,14.0,,Menina,Escola Pública,5.0,2.8,5.7,9.0,6.9,7.555149797579633,7.167,7.396685633864757,6.30316425679709,2.034987504462692,2.640730322693594,6.2,Muito Alto Risco
RA-398,2022,2,10.0,,Menina,Escola Pública,10.0,5.5,9.3,9.0,7.5,7.555149797579633,7.5,7.396685633864757,8.050735685368519,1.6906017087802219,1.344607459346438,3.5,Alto Risco
RA-399,2022,2,12.0,,Menina,Escola Pública,5.0,4.3,9.3,6.8,5.6,7.555149797579633,7.5,7.396685633864757,6.579307113939947,2.1622878400372008,1.719759505664905,2.5,Muito Alto Risco
RA-400,2022,2,14.0,,Menino,Escola Pública,5.0,1.7,8.5,9.0,5.0,7.555149797579633,7.444,7.396685633864757,6.314164256797091,4.997060552616109,4.348433647186806,7.3,Muito Alto Risco
RA-401,2022,2,12.0,,Menina,Escola Pública,5.0,4.3,9.6,6.9,7.5,7.555149797579633,6.722,7.396685633864757,6.796735685368518,2.2320390606835616,1.719759505664905,2.6000000000000005,Muito Alto Risco
RA-402,2022,2,12.0,,Menina,Escola Pública,5.0,3.0,3.7,9.0,5.0,7.555149797579633,7.222,7.396685633864757,5.782449971082805,1.2329223592135956,2.464740297855634,6.0,Muito Alto Risco
RA-403,2022,2,12.0,,Menino,Escola Pública,5.0,6.3,9.3,9.5,7.5,7.555149797579633,7.5,7.396685633864757,7.52216425679709,1.4759561974289797,1.1738907528749019,3.2,Muito Alto Risco
RA-404,2022,2,12.0,,Menina,Escola Pública,5.0,5.3,7.3,9.0,7.5,7.555149797579633,6.944,7.396685633864757,6.942735685368519,1.3770986606300697,1.3953377917118952,3.7,Muito Alto Risco
RA-405,2022,2,13.0,,Menino,Escola Pública,5.0,3.3,6.2,9.5,5.0,7.555149797579633,6.0,7.396685633864757,6.079307113939947,1.8782187215995154,2.2407408766630588,6.2,Muito Alto Risco
RA-406,2022,2,13.0,,Menina,Escola Pública,5.0,6.6,9.5,9.5,7.5,7.555149797579633,7.333,7.396685633864757,7.569735685368519,1.4391758824420542,1.1205401657119765,2.9000000000000004,Muito Alto Risco
RA-407,2022,2,13.0,,Menino,Escola Pública,5.0,6.0,9.3,8.5,7.5,7.555149797579633,7.056,7.396685633864757,7.273021399654232,1.5497417097150474,1.2325755097258384,2.5,Muito Alto Risco
RA-408,2022,2,12.0,,Menina,Escola Pública,5.0,3.3,9.7,8.0,7.5,7.555149797579633,7.333,7.396685633864757,6.9125928282256615,2.93850348379279,2.2407408766630588,4.7,Muito Alto Risco
RA-409,2022,2,11.0,,Menina,Escola Pública,10.0,7.8,9.7,7.9,7.5,7.555149797579633,7.5,7.396685633864757,8.279307113939947,1.243430329444943,0.9481714695378486,0.10000000000000053,Alto Risco
RA-410,2022,2,14.0,,Menino,Escola Pública,5.0,2.0,6.5,7.4,6.3,7.555149797579633,7.444,7.396685633864757,6.0284499710828054,3.248375812093953,3.696494569647555,5.4,Muito Alto Risco
RA-411,2022,2,12.0,,Menina,Escola Pública,5.0,7.1,8.6,6.4,7.5,7.555149797579633,7.833,7.396685633864757,7.14116425679709,1.2110970285875229,1.041639999136003,-0.6999999999999993,Muito Alto Risco
RA-412,2022,2,12.0,,Menina,Escola Pública,5.0,7.3,9.0,8.5,7.5,7.555149797579633,7.778,7.396685633864757,7.519021399654233,1.2327078482399672,1.0131058257587668,1.2000000000000002,Muito Alto Risco
RA-413,2022,2,12.0,,Menina,Escola Pública,5.0,4.7,8.7,6.4,5.6,7.555149797579633,7.056,7.396685633864757,6.43016425679709,1.8506700701978298,1.5734281288799736,1.7000000000000002,Muito Alto Risco
RA-414,2022,2,12.0,,Menina,Escola Pública,5.0,5.9,9.3,8.0,7.5,7.555149797579633,7.667,7.396685633864757,7.2745928282256624,1.57600406710727,1.2534630797940614,2.0999999999999996,Muito Alto Risco
RA-415,2022,2,11.0,,Menina,Escola Pública,10.0,6.2,8.3,8.0,7.5,7.555149797579633,8.056,7.396685633864757,7.944449971082804,1.33849379132398,1.1928214213618378,1.7999999999999998,Alto Risco
RA-416,2022,2,12.0,,Menino,Rede Decisão,5.0,7.2,9.3,9.5,8.8,7.555149797579633,8.222,7.396685633864757,7.939592828225662,1.2914872934314678,1.027174785983163,2.3,Muito Alto Risco
RA-417,2022,2,13.0,,Menina,Escola Pública,5.0,8.0,10.0,10.0,7.5,7.555149797579633,9.556,7.396685633864757,8.23016425679709,1.249843769528809,0.9244701454649116,2.0,Muito Alto Risco
RA-418,2022,2,10.0,,Menina,Rede Decisão,10.0,7.5,9.4,8.0,7.5,7.555149797579633,8.222,7.396685633864757,8.311021399654233,1.2531662445007332,0.9860932720790236,0.5,Alto Risco
RA-419,2022,2,12.0,,Menina,Rede Decisão,5.0,6.9,9.2,7.5,5.6,7.555149797579633,8.389,7.396685633864757,7.163449971082804,1.3331401246196202,1.0718280877937627,0.5999999999999996,Muito Alto Risco
RA-420,2022,2,11.0,,Menina,Rede Decisão,10.0,4.5,9.0,9.5,5.6,7.555149797579633,8.0,7.396685633864757,7.736449971082805,1.9995556542990445,1.6433427313629763,5.0,Alto Risco
RA-421,2022,2,11.0,,Menino,Escola Pública,10.0,8.8,9.3,8.5,7.5,7.555149797579633,9.111,7.396685633864757,8.680878542511376,1.0566981024883537,0.8404369541943821,-0.3000000000000007,Alto Risco
RA-422,2022,2,12.0,,Menino,Escola Pública,5.0,2.5,10.0,8.5,7.5,7.555149797579633,7.5,7.396685633864757,6.936449971082804,3.9984006397441023,2.9574912570430856,6.0,Muito Alto Risco
RA-423,2022,2,12.0,,Menina,Escola Pública,5.0,2.3,9.6,8.4,7.5,7.555149797579633,7.667,7.396685633864757,6.860307113939947,4.172099087353325,3.214552644009021,6.1000000000000005,Muito Alto Risco
RA-424,2022,2,12.0,,Menina,Escola Pública,5.0,7.5,10.0,9.0,7.5,7.555149797579633,8.222,7.396685633864757,7.825307113939948,1.3331555792560992,0.9860932720790236,1.5,Muito Alto Risco
RA-425,2022,2,12.0,,Menino,Escola Pública,5.0,9.0,10.0,9.0,7.5,7.555149797579633,7.5,7.396685633864757,7.936449971082804,1.1109876680368849,0.8217626523569334,0.0,Muito Alto Risco
RA-426,2022,2,14.0,,Menina,Escola Pública,5.0,4.6,6.5,9.0,7.5,7.555149797579633,7.111,7.396685633864757,6.752307113939947,1.4127363616605086,1.6076256539588691,4.4,Muito Alto Risco
RA-427,2022,2,13.0,,Menino,Escola Pública,5.0,2.5,8.5,8.0,7.5,7.555149797579633,6.778,7.396685633864757,6.547592828225661,3.3986405437824874,2.9574912570430856,5.5,Muito Alto Risco
RA-428,2022,2,13.0,,Menino,Escola Pública,5.0,9.5,8.7,6.8,7.5,7.555149797579633,7.111,7.396685633864757,7.452307113939947,0.9156930849384275,0.7785165386659043,-2.7,Muito Alto Risco
RA-429,2022,2,13.0,,Menino,Escola Pública,5.0,2.7,5.3,10.0,7.5,7.555149797579633,6.611,7.396685633864757,6.380878542511375,1.9622362088115513,2.7384989388614427,7.3,Muito Alto Risco
RA-430,2022,2,13.0,,Menino,Escola Pública,5.0,8.5,8.6,9.5,7.5,7.555149797579633,6.611,7.396685633864757,7.609449971082804,1.011645688742501,0.8700959456375436,1.0,Muito Alto Risco
RA-431,2022,2,11.0,,Menino,Escola Pública,10.0,4.5,8.1,9.0,7.5,7.555149797579633,6.778,7.396685633864757,7.6333071139399475,1.79960008886914,1.6433427313629763,4.5,Alto Risco
RA-432,2022,2,14.0,,Menina,Escola Pública,5.0,5.1,6.8,10.0,5.0,7.555149797579633,6.611,7.396685633864757,6.580878542511376,1.3330719466771221,1.4500461936609992,4.9,Muito Alto Risco
RA-433,2022,2,12.0,,Menino,Escola Pública,5.0,2.6,7.3,8.5,5.0,7.555149797579633,5.778,7.396685633864757,5.961878542511376,2.806612841214917,2.8437853263609214,5.9,Muito Alto Risco
RA-434,2022,2,11.0,,Menino,Escola Pública,10.0,5.7,8.1,9.0,7.5,7.555149797579633,6.778,7.396685633864757,7.804735685368518,1.420803367830205,1.297436525848931,3.3,Alto Risco
RA-435,2022,2,10.0,,Menina,Escola Pública,10.0,4.7,6.2,7.9,7.5,7.555149797579633,6.444,7.396685633864757,7.185592828225661,1.3188683258881089,1.5734281288799736,3.2,Alto Risco
RA-436,2022,2,11.0,,Menino,Escola Pública,10.0,2.0,8.1,9.5,7.5,7.555149797579633,6.611,7.396685633864757,7.3237356853685185,4.047976011994003,3.696494569647555,7.5,Alto Risco
RA-437,2022,2,13.0,,Menino,Escola Pública,5.0,5.8,8.3,8.5,7.5,7.555149797579633,6.611,7.396685633864757,7.038021399654233,1.4307877952077228,1.2750707867375894,2.7,Muito Alto Risco
RA-438,2022,2,10.0,,Menino,Escola Pública,10.0,7.3,8.7,8.0,7.5,7.555149797579633,6.889,7.396685633864757,7.9920213996542335,1.191617586631968,1.0131058257587668,0.7000000000000002,Alto Risco
RA-439,2022,2,12.0,,Menino,Escola Pública,5.0,2.3,4.9,9.0,7.5,7.555149797579633,6.5,7.396685633864757,6.107878542511377,2.1295089091699264,3.214552644009021,6.7,Muito Alto Risco
RA-440,2022,2,11.0,,Menino,Escola Pública,10.0,5.5,9.0,9.5,6.9,7.555149797579633,5.833,7.396685633864757,7.755449971082804,1.6360661697873113,1.344607459346438,4.0,Alto Risco
RA-441,2022,2,11.0,,Menina,Escola Pública,10.0,8.0,7.9,9.0,7.5,7.555149797579633,8.333,7.396685633864757,8.326878542511375,0.9873765779277591,0.9244701454649116,1.0,Alto Risco
RA-442,2022,2,11.0,,Menina,Escola Pública,10.0,7.5,8.2,10.0,7.5,7.555149797579633,8.222,7.396685633864757,8.425307113939947,1.0931875749900013,0.9860932720790236,2.5,Alto Risco
RA-443,2022,2,13.0,,Menina,Escola Pública,5.0,5.6,9.1,9.0,7.5,7.555149797579633,8.5,7.396685633864757,7.465021399654233,1.6247098732369218,1.3206008987439308,3.4000000000000004,Muito Alto Risco
RA-444,2022,2,11.0,,Menino,Escola Pública,10.0,3.1,7.2,9.0,5.0,7.555149797579633,7.778,7.396685633864757,7.090449971082804,2.321831667204128,2.3852581857029205,5.9,Alto Risco
RA-445,2022,2,12.0,,Menino,Escola Pública,5.0,3.8,9.4,9.0,7.5,7.555149797579633,7.5,7.396685633864757,7.107878542511377,2.473033412259932,1.9459841183543165,5.2,Muito Alto Risco
RA-446,2022,2,13.0,,Menina,Escola Pública,5.0,6.9,8.9,9.5,5.0,7.555149797579633,7.889,7.396685633864757,7.24916425679709,1.2896681640341978,1.0718280877937627,2.5999999999999996,Muito Alto Risco
RA-447,2022,2,10.0,,Menina,Escola Pública,10.0,3.5,7.0,0.0,7.5,7.555149797579633,5.556,7.396685633864757,5.873021399654233,1.9994287346472437,2.112735113928808,-3.5,Alto Risco
RA-448,2022,2,11.0,,Menina,Escola Pública,10.0,5.5,9.7,9.0,7.5,7.555149797579633,8.111,7.396685633864757,8.19516425679709,1.7633157607707688,1.344607459346438,3.5,Alto Risco
RA-449,2022,2,12.0,,Menina,Escola Pública,5.0,7.0,6.0,0.0,7.5,7.555149797579633,8.111,7.396685633864757,5.880878542511376,0.857020425653478,1.0565184450599567,-7.0,Muito Alto Risco
RA-450,2022,2,13.0,,Menino,Escola Pública,5.0,7.5,9.1,10.0,7.5,7.555149797579633,8.111,7.396685633864757,7.8237356853685185,1.2131715771230502,0.9860932720790236,2.5,Muito Alto Risco
RA-451,2022,2,13.0,,Menina,Escola Pública,5.0,6.1,6.0,9.0,6.3,7.555149797579633,6.889,7.396685633864757,6.692021399654233,0.9834453368300279,1.2123726657703258,2.9000000000000004,Muito Alto Risco
RA-452,2022,2,13.0,,Menina,Escola Pública,5.0,4.8,5.6,9.0,7.5,7.555149797579633,7.167,7.396685633864757,6.660307113939948,1.166423661737138,1.540655203887681,4.2,Muito Alto Risco
RA-453,2022,2,13.0,,Menina,Escola Pública,5.0,8.8,8.7,9.0,7.5,7.555149797579633,7.778,7.396685633864757,7.761878542511376,0.9885240313600726,0.8404369541943821,0.1999999999999993,Muito Alto Risco
RA-454,2022,2,14.0,,Menino,Escola Pública,5.0,2.3,8.6,9.5,5.0,7.555149797579633,5.444,7.396685633864757,6.199878542511376,3.737505432420687,3.214552644009021,7.2,Muito Alto Risco
RA-455,2022,2,12.0,,Menina,Escola Pública,5.0,6.3,7.9,7.0,7.5,7.555149797579633,7.278,7.396685633864757,6.933307113939947,1.2537692429773053,1.1738907528749019,0.7000000000000002,Muito Alto Risco
RA-456,2022,2,12.0,,Menina,Escola Pública,5.0,7.3,8.2,6.4,6.3,7.555149797579633,8.389,7.396685633864757,7.020592828225661,1.1231338172853034,1.0131058257587668,-0.8999999999999995,Muito Alto Risco
RA-457,2022,2,12.0,,Menina,Escola Pública,5.0,8.5,8.8,8.0,7.5,7.555149797579633,7.667,7.396685633864757,7.574592828225661,1.0351723326667452,0.8700959456375436,-0.5,Muito Alto Risco
RA-458,2022,2,13.0,,Menino,Escola Pública,5.0,5.6,7.7,8.0,7.5,7.555149797579633,5.833,7.396685633864757,6.74116425679709,1.3747545081235495,1.3206008987439308,2.4000000000000004,Muito Alto Risco
RA-459,2022,2,12.0,,Menino,Escola Pública,5.0,7.3,9.1,7.0,8.1,7.555149797579633,7.222,7.396685633864757,7.325307113939948,1.2464046021093,1.0131058257587668,-0.2999999999999998,Muito Alto Risco
RA-460,2022,2,12.0,,Menino,Escola Pública,5.0,3.3,8.1,6.8,7.5,7.555149797579633,5.056,7.396685633864757,6.187307113939947,2.4538018782187216,2.2407408766630588,3.5,Muito Alto Risco
RA-461,2022,2,12.0,,Menina,Escola Pública,5.0,3.8,6.7,0.0,7.5,7.555149797579633,7.222,7.396685633864757,5.396735685368519,1.7626940278873982,1.9459841183543165,-3.8,Muito Alto Risco
RA-462,2022,2,14.0,,Menino,Escola Pública,5.0,3.6,8.5,10.0,7.5,7.555149797579633,6.778,7.396685633864757,6.990449971082804,2.360455429047487,2.0540643248721904,6.4,Muito Alto Risco
RA-463,2022,2,12.0,,Menina,Escola Pública,5.0,2.5,7.8,10.0,7.5,7.555149797579633,7.389,7.396685633864757,6.820592828225662,3.1187524990004,2.9574912570430856,7.5,Muito Alto Risco
RA-464,2022,2,13.0,,Menina,Escola Pública,5.0,4.8,8.0,7.5,7.5,7.555149797579633,7.722,7.396685633864757,6.8681642567970895,1.6663195167673401,1.540655203887681,2.7,Muito Alto Risco
RA-465,2022,2,11.0,,Menino,Escola Pública,10.0,7.8,7.9,8.0,7.5,7.555149797579633,8.444,7.396685633864757,8.171307113939948,1.0126906806819638,0.9481714695378486,0.20000000000000018,Alto Risco
RA-466,2022,2,13.0,,Menino,Escola Pública,5.0,3.3,9.7,8.5,7.5,7.555149797579633,7.556,7.396685633864757,7.015878542511375,2.93850348379279,2.2407408766630588,5.2,Muito Alto Risco
RA-467,2022,2,13.0,,Menina,Escola Pública,5.0,5.5,8.4,5.8,5.0,7.555149797579633,7.111,7.396685633864757,6.338021399654233,1.5269950918014905,1.344607459346438,0.2999999999999998,Muito Alto Risco
RA-468,2022,2,13.0,,Menino,Escola Pública,5.0,4.1,6.7,9.5,7.5,7.555149797579633,6.722,7.396685633864757,6.725307113939947,1.6337478663740552,1.8036297570994286,5.4,Muito Alto Risco
RA-469,2022,2,11.0,,Menina,Escola Pública,10.0,5.7,9.6,9.0,5.0,7.555149797579633,7.833,7.396685633864757,7.812592828225661,1.6839151026135764,1.297436525848931,3.3,Alto Risco
RA-470,2022,2,13.0,,Menina,Escola Pública,5.0,6.3,9.7,8.0,7.5,7.555149797579633,7.5,7.396685633864757,7.365021399654233,1.539438184415172,1.1738907528749019,1.7000000000000002,Muito Alto Risco
RA-471,2022,2,13.0,,Menina,Escola Pública,5.0,6.3,8.5,3.5,5.0,7.555149797579633,8.056,7.396685633864757,6.273021399654233,1.348992223456594,1.1738907528749019,-2.8,Muito Alto Risco
RA-472,2022,2,12.0,,Menina,Escola Pública,5.0,2.0,7.0,9.0,7.5,7.555149797579633,7.056,7.396685633864757,6.444449971082804,3.4982508745627188,3.696494569647555,7.0,Muito Alto Risco
RA-473,2022,2,12.0,,Menino,Escola Pública,5.0,4.3,6.1,8.0,7.5,7.555149797579633,5.889,7.396685633864757,6.334878542511376,1.4182748198093464,1.719759505664905,3.7,Muito Alto Risco
RA-474,2022,2,13.0,,Menino,Escola Pública,5.0,3.0,9.1,9.5,7.5,7.555149797579633,6.0,7.396685633864757,6.807878542511376,3.032322559146951,2.464740297855634,6.5,Muito Alto Risco
RA-475,2022,2,12.0,,Menina,Escola Pública,5.0,5.8,9.2,8.5,7.5,7.555149797579633,7.667,7.396685633864757,7.317449971082804,1.585933459748319,1.2750707867375894,2.7,Muito Alto Risco
RA-476,2022,2,12.0,,Menina,Escola Pública,5.0,5.5,9.3,9.0,4.4,7.555149797579633,7.556,7.396685633864757,6.901592828225661,1.6906017087802219,1.344607459346438,3.5,Muito Alto Risco
RA-477,2022,2,13.0,,Menino,Escola Pública,5.0,0.7,5.0,0.0,5.6,7.555149797579633,4.5,7.396685633864757,4.050735685368518,7.132667617689016,10.551620019778541,-0.7,Muito Alto Risco
RA-478,2022,2,12.0,,Menina,Escola Pública,5.0,4.9,9.1,8.5,5.6,7.555149797579633,7.056,7.396685633864757,6.815878542511376,1.8567639257294426,1.5092196763649777,3.5999999999999996,Muito Alto Risco
RA-479,2022,1,10.0,,Menino,Rede Decisão,5.0,9.8,9.2,8.0,7.5,7.555149797579633,9.5,7.396685633864757,8.079307113939947,0.9386797265585144,0.7546868313299415,-1.8000000000000007,Muito Alto Risco
RA-480,2022,1,10.0,,Menina,Escola Pública,5.0,6.3,8.8,9.0,7.5,7.555149797579633,8.444,7.396685633864757,7.51416425679709,1.3966037136962388,1.1738907528749019,2.7,Muito Alto Risco
RA-481,2022,1,9.0,,Menino,Escola Pública,10.0,5.2,8.0,9.0,7.5,7.555149797579633,6.889,7.396685633864757,7.734878542511376,1.5381657373582003,1.4221660515025487,3.8,Alto Risco
RA-482,2022,1,11.0,,Menino,Escola Pública,5.0,5.5,7.9,10.0,7.5,7.555149797579633,6.833,7.396685633864757,7.184021399654233,1.4361025268133067,1.344607459346438,4.5,Muito Alto Risco
RA-483,2022,1,11.0,,Menina,Escola Pública,5.0,2.4,4.8,9.0,5.0,7.555149797579633,6.833,7.396685633864757,5.798307113939948,1.9991670137442734,3.080668735470536,6.6,Muito Alto Risco
RA-484,2022,1,11.0,,Menino,Escola Pública,5.0,6.5,8.7,9.5,5.0,7.555149797579633,6.389,7.396685633864757,6.949164256797091,1.3382556529764649,1.1377765934263584,3.0,Muito Alto Risco
RA-485,2022,1,10.0,,Menino,Escola Pública,5.0,1.2,4.0,9.5,7.5,7.555149797579633,5.444,7.396685633864757,5.74273568536852,3.3305578684429644,6.158772384566825,8.3,Muito Alto Risco
RA-486,2022,1,10.0,,Menina,Escola Pública,5.0,7.3,9.9,10.0,7.5,7.555149797579633,7.222,7.396685633864757,7.782449971082805,1.3559786330639638,1.0131058257587668,2.7,Muito Alto Risco
RA-487,2022,1,10.0,,Menina,Rede Decisão,5.0,9.6,9.7,7.5,7.5,7.555149797579633,9.333,7.396685633864757,8.026878542511374,1.010311425893136,0.7704078360446576,-2.0999999999999996,Muito Alto Risco
RA-488,2022,1,10.0,,Menina,Escola Pública,5.0,7.3,8.8,8.5,7.5,7.555149797579633,7.722,7.396685633864757,7.482449971082805,1.2053143405013014,1.0131058257587668,1.2000000000000002,Muito Alto Risco
RA-489,2022,1,9.0,,Menina,Escola Pública,10.0,0.0,7.2,9.0,7.5,7.555149797579633,6.5,7.396685633864757,6.82216425679709,7200.0,7396.685633864757,9.0,Alto Risco
RA-490,2022,1,10.0,,Menina,Escola Pública,5.0,7.7,8.2,7.9,7.5,7.555149797579633,8.722,7.396685633864757,7.511021399654233,1.0647967796390077,0.9604837857245496,0.20000000000000018,Muito Alto Risco
RA-491,2022,1,11.0,,Menino,Escola Pública,5.0,7.0,9.7,7.5,7.5,7.555149797579633,7.722,7.396685633864757,7.425307113939948,1.385516354806456,1.0565184450599567,0.5,Muito Alto Risco
RA-492,2022,1,11.0,,Menina,Escola Pública,5.0,7.1,8.8,10.0,7.5,7.555149797579633,8.278,7.396685633864757,7.747592828225661,1.239262075763977,1.041639999136003,2.9000000000000004,Muito Alto Risco
RA-493,2022,1,9.0,,Menina,Escola Pública,10.0,7.2,9.4,10.0,7.5,7.555149797579633,8.278,7.396685633864757,8.561878542511376,1.305374253575892,1.027174785983163,2.8,Alto Risco
RA-494,2022,1,11.0,,Menina,Escola Pública,5.0,5.8,8.3,6.4,5.0,7.555149797579633,6.944,7.396685633864757,6.428449971082805,1.4307877952077228,1.2750707867375894,0.6000000000000005,Muito Alto Risco
RA-495,2022,1,11.0,,Menino,Escola Pública,5.0,8.4,8.9,9.0,7.5,7.555149797579633,8.056,7.396685633864757,7.773021399654232,1.0593976907511011,0.880452997722266,0.5999999999999996,Muito Alto Risco
RA-496,2022,1,11.0,,Menino,Escola Pública,5.0,5.7,6.8,8.5,7.5,7.555149797579633,7.556,7.396685633864757,6.944449971082804,1.1927731976846165,1.297436525848931,2.8,Muito Alto Risco
RA-497,2022,1,13.0,,Menina,Rede Decisão,5.0,5.1,9.2,6.9,5.0,7.555149797579633,5.833,7.396685633864757,6.369735685368518,1.8035679278572827,1.4500461936609992,1.8000000000000007,Muito Alto Risco
RA-498,2022,1,11.0,,Menina,Escola Pública,5.0,8.8,8.8,8.5,7.5,7.555149797579633,7.556,7.396685633864757,7.673021399654233,0.9998863765481196,0.8404369541943821,-0.3000000000000007,Muito Alto Risco
RA-499,2022,1,10.0,,Menino,Escola Pública,5.0,8.2,10.0,8.5,7.5,7.555149797579633,7.444,7.396685633864757,7.74273568536852,1.219363492257042,0.9019248425636822,0.3000000000000007,Muito Alto Risco
RA-500,2022,1,10.0,,Menina,Escola Pública,5.0,9.5,10.0,9.0,7.5,7.555149797579633,7.889,7.396685633864757,8.063449971082806,1.0525207872855489,0.7785165386659043,-0.5,Muito Alto Risco
RA-501,2022,1,9.0,,Menino,Escola Pública,10.0,6.8,8.8,8.5,7.5,7.555149797579633,7.333,7.396685633864757,8.069735685368519,1.2939273636229967,1.0875879479289452,1.7000000000000002,Alto Risco
RA-502,2022,1,8.0,,Menina,Rede Decisão,10.0,7.4,9.7,9.5,7.5,7.555149797579633,7.778,7.396685633864757,8.490449971082803,1.3106336981488986,0.9994170563254636,2.0999999999999996,Alto Risco
RA-503,2022,1,10.0,,Menino,Escola Pública,5.0,8.8,10.0,8.5,7.5,7.555149797579633,7.5,7.396685633864757,7.836449971082804,1.1362345188046812,0.8404369541943821,-0.3000000000000007,Muito Alto Risco
RA-504,2022,1,9.0,,Menina,Escola Pública,10.0,8.0,8.9,8.5,7.5,7.555149797579633,7.556,7.396685633864757,8.287307113939947,1.1123609548806401,0.9244701454649116,0.5,Alto Risco
RA-505,2022,1,11.0,,Menina,Escola Pública,5.0,8.4,8.0,9.5,7.5,7.555149797579633,7.556,7.396685633864757,7.644449971082804,0.952267587192001,0.880452997722266,1.0999999999999996,Muito Alto Risco
RA-506,2022,1,12.0,,Menino,Escola Pública,5.0,7.2,7.3,9.5,7.5,7.555149797579633,7.278,7.396685633864757,7.333307113939947,1.01374809054298,1.027174785983163,2.3,Muito Alto Risco
RA-507,2022,1,11.0,,Menina,Escola Pública,5.0,7.4,10.0,8.5,7.5,7.555149797579633,7.222,7.396685633864757,7.596735685368519,1.3511687609782461,0.9994170563254636,1.0999999999999996,Muito Alto Risco
RA-508,2022,1,10.0,,Menino,Escola Pública,5.0,4.5,7.4,8.0,7.5,7.555149797579633,7.556,7.396685633864757,6.787307113939947,1.64407909353477,1.6433427313629763,3.5,Muito Alto Risco
RA-509,2022,1,12.0,,Menina,Escola Pública,5.0,9.2,8.2,9.0,7.5,7.555149797579633,7.833,7.396685633864757,7.755449971082804,0.8912074774481035,0.8039001884430776,-0.1999999999999993,Muito Alto Risco
RA-510,2022,1,12.0,,Menino,Escola Pública,5.0,7.1,9.3,8.0,7.5,7.555149797579633,7.056,7.396685633864757,7.358735685368518,1.309674693705112,1.041639999136003,0.9000000000000004,Muito Alto Risco
RA-511,2022,1,10.0,,Menina,Escola Pública,5.0,5.3,10.0,8.0,7.5,7.555149797579633,7.056,7.396685633864757,7.201592828225661,1.8864365214110546,1.3953377917118952,2.7,Muito Alto Risco
RA-512,2022,1,10.0,,Menina,Escola Pública,5.0,6.2,9.3,9.0,7.5,7.555149797579633,7.722,7.396685633864757,7.46816425679709,1.4997581035316885,1.1928214213618378,2.8,Muito Alto Risco
